Planets,Years,Date,Angular Separation (deg),Elongation
Jupiter Mars,2297, 2297-Jun-16 16:54:00 UTC,0.82,13.613
Jupiter Mars,2299, 2299-Sep-12 03:11:00 UTC,0.551,26.136
Jupiter Mars,2301, 2301-Dec-05 10:48:00 UTC,0.104,44.347
Jupiter Mars,2304, 2304-Feb-19 02:34:00 UTC,0.619,57.008
Jupiter Mars,2306, 2306-Apr-29 04:21:00 UTC,0.627,57.873
Jupiter Mars,2308, 2308-Jul-11 15:24:00 UTC,0.13,55.66
Jupiter Mars,2310, 2310-Oct-05 09:03:00 UTC,0.804,66.252
Jupiter Mars,2313, 2313-Jan-12 20:43:00 UTC,1.262,101.453
Jupiter Mars,2313, 2313-Apr-10 04:04:00 UTC,1.337,164.197
Jupiter Mars,2313, 2313-May-30 20:18:00 UTC,0.567,111.75
Jupiter Mars,2315, 2315-Aug-28 20:35:00 UTC,2.723,87.785
Jupiter Mars,2317, 2317-Oct-30 20:31:00 UTC,1.538,91.071
Jupiter Mars,2320, 2320-Jan-09 05:03:00 UTC,1.695,92.876
Jupiter Mars,2322, 2322-Apr-13 01:15:00 UTC,1.773,71.746
Jupiter Mars,2324, 2324-Jul-15 10:37:00 UTC,0.103,49.351
Jupiter Mars,2326, 2326-Oct-02 07:47:00 UTC,1.254,36.945
Jupiter Mars,2328, 2328-Dec-08 08:08:00 UTC,0.979,33.763
Jupiter Mars,2331, 2331-Feb-15 14:58:00 UTC,0.507,34.3
Jupiter Mars,2333, 2333-May-07 10:37:00 UTC,1.227,28.1
Jupiter Mars,2335, 2335-Aug-05 02:06:00 UTC,0.391,13.317
Jupiter Mars,2337, 2337-Oct-25 11:52:00 UTC,0.598,1.871
Jupiter Mars,2340, 2340-Jan-05 11:45:00 UTC,0.868,9.805
Jupiter Mars,2342, 2342-Mar-14 10:29:00 UTC,0.163,10.563
Jupiter Mars,2344, 2344-May-28 18:46:00 UTC,0.749,11.252
Jupiter Mars,2346, 2346-Aug-23 02:35:00 UTC,0.678,21.355
Jupiter Mars,2348, 2348-Nov-16 00:52:00 UTC,0.025,39.102
Jupiter Mars,2351, 2351-Feb-01 18:04:00 UTC,0.543,53.887
Jupiter Mars,2353, 2353-Apr-12 08:14:00 UTC,0.689,57.22
Jupiter Mars,2355, 2355-Jun-23 16:41:00 UTC,0.045,54.311
Jupiter Mars,2357, 2357-Sep-13 12:46:00 UTC,0.695,60.704
Jupiter Mars,2359, 2359-Dec-17 05:35:00 UTC,1.083,87.536
Jupiter Mars,2362, 2362-Aug-10 06:17:00 UTC,2.629,91.593
Jupiter Mars,2364, 2364-Oct-14 15:43:00 UTC,2.191,91.704
Jupiter Mars,2366, 2366-Dec-19 08:40:00 UTC,1.052,97.243
Jupiter Mars,2369, 2369-Mar-19 18:11:00 UTC,2.141,79.482
Jupiter Mars,2371, 2371-Jun-25 05:43:00 UTC,0.299,54.838
Jupiter Mars,2373, 2373-Sep-14 17:24:00 UTC,1.123,39.981
Jupiter Mars,2375, 2375-Nov-23 03:11:00 UTC,1.193,35.052
Jupiter Mars,2378, 2378-Jan-28 21:33:00 UTC,0.154,35.625
Jupiter Mars,2380, 2380-Apr-16 15:40:00 UTC,1.248,31.616
Jupiter Mars,2382, 2382-Jul-15 01:39:00 UTC,0.643,18.016
Jupiter Mars,2384, 2384-Oct-06 20:19:00 UTC,0.43,2.704
Jupiter Mars,2386, 2386-Dec-19 16:09:00 UTC,0.902,7.534
Jupiter Mars,2389, 2389-Feb-25 11:22:00 UTC,0.387,9.65
Jupiter Mars,2391, 2391-May-10 15:24:00 UTC,0.621,9.468
Jupiter Mars,2393, 2393-Aug-02 09:09:00 UTC,0.781,17.13
Jupiter Mars,2395, 2395-Oct-28 04:34:00 UTC,0.165,33.776
Jupiter Mars,2398, 2398-Jan-14 18:32:00 UTC,0.453,50.072
Jupiter Mars,2400, 2400-Mar-26 11:36:00 UTC,0.717,56.147
Jupiter Mars,2402, 2402-Jun-05 13:02:00 UTC,0.217,53.522
Jupiter Mars,2404, 2404-Aug-23 15:03:00 UTC,0.581,56.478
Jupiter Mars,2406, 2406-Nov-22 19:14:00 UTC,0.963,77.342
Jupiter Mars,2409, 2409-Mar-22 21:48:00 UTC,2.472,137.895
Jupiter Mars,2409, 2409-Jul-20 18:10:00 UTC,2.346,97.419
Jupiter Mars,2411, 2411-Sep-29 21:43:00 UTC,2.679,92.468
Jupiter Mars,2413, 2413-Nov-30 10:20:00 UTC,0.209,100.051
Jupiter Mars,2416, 2416-Feb-24 02:59:00 UTC,2.381,87.61
Jupiter Mars,2418, 2418-Jun-02 19:59:00 UTC,0.753,61.111
Jupiter Mars,2420, 2420-Aug-27 10:06:00 UTC,0.919,43.548
Jupiter Mars,2422, 2422-Nov-06 23:32:00 UTC,1.332,36.605
Jupiter Mars,2425, 2425-Jan-11 19:04:00 UTC,0.22,36.697
Jupiter Mars,2427, 2427-Mar-28 07:22:00 UTC,1.169,34.665
Jupiter Mars,2429, 2429-Jun-23 17:24:00 UTC,0.883,22.667
Jupiter Mars,2431, 2431-Sep-18 18:50:00 UTC,0.229,6.803
Jupiter Mars,2433, 2433-Dec-02 17:01:00 UTC,0.886,4.899
Jupiter Mars,2436, 2436-Feb-09 15:13:00 UTC,0.587,8.545
Jupiter Mars,2438, 2438-Apr-21 19:10:00 UTC,0.439,8.047
Jupiter Mars,2440, 2440-Jul-12 15:25:00 UTC,0.851,13.389
Jupiter Mars,2442, 2442-Oct-08 01:38:00 UTC,0.314,28.545
Jupiter Mars,2444, 2444-Dec-27 09:24:00 UTC,0.349,45.732
Jupiter Mars,2447, 2447-Mar-10 09:41:00 UTC,0.713,54.502
Jupiter Mars,2449, 2449-May-18 20:47:00 UTC,0.374,53.003
Jupiter Mars,2451, 2451-Aug-04 15:09:00 UTC,0.453,53.371
Jupiter Mars,2453, 2453-Oct-31 00:40:00 UTC,0.878,69.248
Jupiter Mars,2456, 2456-Feb-11 08:16:00 UTC,1.019,109.638
Jupiter Mars,2456, 2456-Apr-19 09:22:00 UTC,0.446,176.838
Jupiter Mars,2456, 2456-Jun-25 04:28:00 UTC,1.784,108.083
Jupiter Mars,2458, 2458-Sep-13 08:29:00 UTC,3.011,94.012
Jupiter Mars,2460, 2460-Nov-12 18:31:00 UTC,0.737,101.705
Jupiter Mars,2463, 2463-Jan-30 18:44:00 UTC,2.396,95.703
Jupiter Mars,2465, 2465-May-10 13:11:00 UTC,1.241,68.118
Jupiter Mars,2467, 2467-Aug-09 08:14:00 UTC,0.647,47.675
Jupiter Mars,2469, 2469-Oct-21 21:06:00 UTC,1.392,38.435
Jupiter Mars,2471, 2471-Dec-27 15:20:00 UTC,0.574,37.546
Jupiter Mars,2474, 2474-Mar-08 23:13:00 UTC,0.987,37.093
Jupiter Mars,2476, 2476-Jun-02 01:45:00 UTC,1.093,27.215
Jupiter Mars,2478, 2478-Aug-29 23:10:00 UTC,0.004,11.279
Jupiter Mars,2480, 2480-Nov-15 11:06:00 UTC,0.824,1.997
Jupiter Mars,2483, 2483-Jan-24 02:10:00 UTC,0.75,7.209
Jupiter Mars,2485, 2485-Apr-03 11:19:00 UTC,0.217,6.908
Jupiter Mars,2487, 2487-Jun-22 23:31:00 UTC,0.874,10.154
Jupiter Mars,2489, 2489-Sep-17 16:24:00 UTC,0.465,23.504
Jupiter Mars,2491, 2491-Dec-09 19:10:00 UTC,0.233,41.068
Jupiter Mars,2494, 2494-Feb-21 04:22:00 UTC,0.683,52.256
Jupiter Mars,2496, 2496-May-01 07:13:00 UTC,0.509,52.487
Jupiter Mars,2498, 2498-Jul-15 22:28:00 UTC,0.304,51.078
Jupiter Mars,2500, 2500-Oct-10 01:53:00 UTC,0.811,62.599
Jupiter Mars,2503, 2503-Jan-14 06:44:00 UTC,0.957,93.871
Jupiter Mars,2503, 2503-May-19 06:58:00 UTC,2.047,132.678
Jupiter Mars,2505, 2505-Aug-27 15:45:00 UTC,3.165,96.756
Jupiter Mars,2507, 2507-Oct-28 20:33:00 UTC,1.679,102.68
Jupiter Mars,2510, 2510-Jan-07 21:18:00 UTC,2.088,103.475
Jupiter Mars,2512, 2512-Apr-17 16:17:00 UTC,1.736,75.818
Jupiter Mars,2514, 2514-Jul-21 08:20:00 UTC,0.308,52.44
Jupiter Mars,2516, 2516-Oct-06 01:55:00 UTC,1.374,40.778
Jupiter Mars,2518, 2518-Dec-12 12:56:00 UTC,0.895,38.488
Jupiter Mars,2521, 2521-Feb-19 11:06:00 UTC,0.712,38.98
Jupiter Mars,2523, 2523-May-13 17:00:00 UTC,1.247,31.446
Jupiter Mars,2525, 2525-Aug-10 12:38:00 UTC,0.259,15.942
Jupiter Mars,2527, 2527-Oct-30 20:31:00 UTC,0.715,1.888
Jupiter Mars,2530, 2530-Jan-08 23:11:00 UTC,0.864,5.644
Jupiter Mars,2532, 2532-Mar-18 03:36:00 UTC,0.023,6.031
Jupiter Mars,2534, 2534-Jun-03 18:57:00 UTC,0.838,7.518
Jupiter Mars,2536, 2536-Aug-28 19:19:00 UTC,0.613,18.672
Jupiter Mars,2538, 2538-Nov-21 17:42:00 UTC,0.102,36.114
Jupiter Mars,2541, 2541-Feb-04 21:15:00 UTC,0.631,49.434
Jupiter Mars,2543, 2543-Apr-16 02:08:00 UTC,0.613,51.843
Jupiter Mars,2545, 2545-Jun-27 15:57:00 UTC,0.137,49.488
Jupiter Mars,2547, 2547-Sep-19 14:45:00 UTC,0.746,57.107
Jupiter Mars,2549, 2549-Dec-20 11:28:00 UTC,0.894,82.686
Jupiter Mars,2552, 2552-Apr-15 23:34:00 UTC,2.684,139.989
Jupiter Mars,2552, 2552-Aug-08 06:05:00 UTC,3.118,101.361
Jupiter Mars,2554, 2554-Oct-12 06:24:00 UTC,2.52,103.472
Jupiter Mars,2556, 2556-Dec-15 05:35:00 UTC,1.365,110.795
Jupiter Mars,2559, 2559-Mar-24 13:57:00 UTC,2.215,84.581
Jupiter Mars,2561, 2561-Jun-30 08:15:00 UTC,0.097,57.916
Jupiter Mars,2563, 2563-Sep-19 17:29:00 UTC,1.277,43.611
Jupiter Mars,2565, 2565-Nov-26 09:52:00 UTC,1.159,39.618
Jupiter Mars,2568, 2568-Feb-02 14:25:00 UTC,0.364,40.443
Jupiter Mars,2570, 2570-Apr-22 20:07:00 UTC,1.323,35.237
Jupiter Mars,2572, 2572-Jul-20 18:43:00 UTC,0.524,20.632
Jupiter Mars,2574, 2574-Oct-12 13:47:00 UTC,0.563,5.516
Jupiter Mars,2576, 2576-Dec-23 09:46:00 UTC,0.931,3.631
Jupiter Mars,2579, 2579-Mar-02 02:27:00 UTC,0.266,5.135
Jupiter Mars,2581, 2581-May-15 05:20:00 UTC,0.741,5.459
Jupiter Mars,2583, 2583-Aug-08 20:31:00 UTC,0.745,14.228
Jupiter Mars,2585, 2585-Nov-02 04:31:00 UTC,0.044,30.987
Jupiter Mars,2588, 2588-Jan-19 11:08:00 UTC,0.559,46.082
Jupiter Mars,2590, 2590-Mar-30 11:16:00 UTC,0.682,50.977
Jupiter Mars,2592, 2592-Jun-09 07:15:00 UTC,0.038,48.519
Jupiter Mars,2594, 2594-Aug-29 13:30:00 UTC,0.67,52.668
Jupiter Mars,2596, 2596-Nov-27 01:54:00 UTC,0.845,73.465
Jupiter Mars,2599, 2599-Mar-10 22:52:00 UTC,0.498,115.737
Jupiter Mars,2599, 2599-May-08 18:54:00 UTC,0.869,178.07
Jupiter Mars,2599, 2599-Jul-16 23:37:00 UTC,2.825,109.839
Jupiter Mars,2601, 2601-Sep-26 20:00:00 UTC,3.178,104.485
Jupiter Mars,2603, 2603-Nov-24 22:29:00 UTC,0.237,116.743
Jupiter Mars,2606, 2606-Feb-27 04:02:00 UTC,2.608,94.621
Jupiter Mars,2608, 2608-Jun-09 04:56:00 UTC,0.566,64.229
Jupiter Mars,2610, 2610-Sep-02 19:51:00 UTC,1.103,46.952
Jupiter Mars,2612, 2612-Nov-11 07:29:00 UTC,1.349,40.999
Jupiter Mars,2615, 2615-Jan-17 04:14:00 UTC,0.029,41.631
Jupiter Mars,2617, 2617-Apr-03 02:52:00 UTC,1.301,38.658
Jupiter Mars,2619, 2619-Jul-01 11:12:00 UTC,0.791,25.407
Jupiter Mars,2621, 2621-Sep-24 17:01:00 UTC,0.371,9.583
Jupiter Mars,2623, 2623-Dec-08 13:20:00 UTC,0.948,1.293
Jupiter Mars,2626, 2626-Feb-14 05:01:00 UTC,0.495,4.093
Jupiter Mars,2628, 2628-Apr-27 04:48:00 UTC,0.583,3.875
Jupiter Mars,2630, 2630-Jul-20 02:54:00 UTC,0.847,10.299
Jupiter Mars,2632, 2632-Oct-14 07:23:00 UTC,0.201,25.879
Jupiter Mars,2635, 2635-Jan-02 10:07:00 UTC,0.468,42.12
Jupiter Mars,2637, 2637-Mar-14 13:01:00 UTC,0.719,49.58
Jupiter Mars,2639, 2639-May-24 08:21:00 UTC,0.213,47.869
Jupiter Mars,2641, 2641-Aug-10 03:32:00 UTC,0.575,49.257
Jupiter Mars,2643, 2643-Nov-06 13:08:00 UTC,0.812,65.666
Jupiter Mars,2646, 2646-Feb-10 05:12:00 UTC,0.661,99.363
Jupiter Mars,2646, 2646-Jun-04 09:17:00 UTC,2.029,139.087
Jupiter Mars,2650, 2650-Nov-05 05:19:00 UTC,1.09,120.45
Jupiter Mars,2653, 2653-Jan-30 12:49:00 UTC,2.783,106.189
Jupiter Mars,2655, 2655-May-17 13:40:00 UTC,1.099,71.658
Jupiter Mars,2657, 2657-Aug-14 22:16:00 UTC,0.852,50.959
Jupiter Mars,2659, 2659-Oct-27 02:48:00 UTC,1.459,42.696
Jupiter Mars,2661, 2661-Dec-31 10:57:00 UTC,0.425,42.583
Jupiter Mars,2664, 2664-Mar-14 00:19:00 UTC,1.164,41.546
Jupiter Mars,2666, 2666-Jun-09 17:36:00 UTC,1.039,30.158
Jupiter Mars,2668, 2668-Sep-05 06:28:00 UTC,0.144,13.916
Jupiter Mars,2670, 2670-Nov-21 12:47:00 UTC,0.912,1.832
Jupiter Mars,2673, 2673-Jan-28 12:13:00 UTC,0.691,2.835
Jupiter Mars,2675, 2675-Apr-09 11:09:00 UTC,0.37,2.609
Jupiter Mars,2677, 2677-Jun-29 04:51:00 UTC,0.908,6.791
Jupiter Mars,2679, 2679-Sep-24 22:58:00 UTC,0.367,20.827
Jupiter Mars,2681, 2681-Dec-14 23:29:00 UTC,0.357,37.716
Jupiter Mars,2684, 2684-Feb-26 08:52:00 UTC,0.724,47.589
Jupiter Mars,2686, 2686-May-06 14:59:00 UTC,0.376,47.309
Jupiter Mars,2688, 2688-Jul-21 06:53:00 UTC,0.453,46.723
Jupiter Mars,2690, 2690-Oct-15 19:35:00 UTC,0.789,59.126
Jupiter Mars,2693, 2693-Jan-15 22:45:00 UTC,0.697,87.653
Jupiter Mars,2695, 2695-May-07 17:14:00 UTC,1.449,137.807
Jupiter Mars,2697, 2697-Oct-17 14:52:00 UTC,2.456,122.912
Jupiter Mars,2699, 2699-Sep-24 21:13:00 UTC,1.712,131.477
Jupiter Mars,2699, 2699-Oct-24 07:47:00 UTC,0.597,163.022
Jupiter Mars,2699, 2699-Dec-31 21:52:00 UTC,2.498,121.063
Jupiter Mars,2702, 2702-Apr-23 15:42:00 UTC,1.682,80.279
Jupiter Mars,2704, 2704-Jul-26 21:34:00 UTC,0.521,55.724
Jupiter Mars,2706, 2706-Oct-11 13:31:00 UTC,1.484,44.819
Jupiter Mars,2708, 2708-Dec-16 10:45:00 UTC,0.787,43.419
Jupiter Mars,2711, 2711-Feb-25 03:20:00 UTC,0.92,43.734
Jupiter Mars,2713, 2713-May-19 22:54:00 UTC,1.243,34.731
Jupiter Mars,2715, 2715-Aug-17 21:17:00 UTC,0.115,18.586
Jupiter Mars,2717, 2717-Nov-04 23:57:00 UTC,0.826,4.985
Jupiter Mars,2720, 2720-Jan-14 01:39:00 UTC,0.844,1.326
Jupiter Mars,2722, 2722-Mar-23 10:03:00 UTC,0.123,1.647
Jupiter Mars,2724, 2724-Jun-09 10:37:00 UTC,0.91,3.808
Jupiter Mars,2726, 2726-Sep-05 04:33:00 UTC,0.534,15.945
Jupiter Mars,2728, 2728-Nov-27 05:51:00 UTC,0.229,33.042
Jupiter Mars,2731, 2731-Feb-10 03:43:00 UTC,0.7,45.051
Jupiter Mars,2733, 2733-Apr-20 02:02:00 UTC,0.516,46.656
Jupiter Mars,2735, 2735-Jul-03 14:30:00 UTC,0.303,44.851
Jupiter Mars,2737, 2737-Sep-25 06:16:00 UTC,0.766,53.529
Jupiter Mars,2739, 2739-Dec-25 10:21:00 UTC,0.706,77.935
Jupiter Mars,2742, 2742-Apr-02 11:35:00 UTC,0.19,115.404
Jupiter Mars,2742, 2742-Jun-11 13:49:00 UTC,3.051,170.201
Jupiter Mars,2746, 2746-Aug-26 16:39:00 UTC,2.459,118.439
Jupiter Mars,2746, 2746-Nov-15 21:00:00 UTC,0.99,154.051
Jupiter Mars,2749, 2749-Mar-28 05:00:00 UTC,2.291,90.524
Jupiter Mars,2751, 2751-Jul-06 20:27:00 UTC,0.113,61.289
Jupiter Mars,2753, 2753-Sep-24 06:50:00 UTC,1.426,47.503
Jupiter Mars,2755, 2755-Dec-01 06:38:00 UTC,1.105,44.435
Jupiter Mars,2758, 2758-Feb-06 20:14:00 UTC,0.582,45.445
Jupiter Mars,2760, 2760-Apr-28 10:39:00 UTC,1.377,38.977
Jupiter Mars,2762, 2762-Jul-27 20:25:00 UTC,0.398,23.437
Jupiter Mars,2764, 2764-Oct-17 18:56:00 UTC,0.691,8.621
Jupiter Mars,2766, 2766-Dec-28 16:32:00 UTC,0.944,0.53
Jupiter Mars,2769, 2769-Mar-06 07:16:00 UTC,0.134,0.973
Jupiter Mars,2771, 2771-May-21 11:28:00 UTC,0.846,1.579
Jupiter Mars,2773, 2773-Aug-14 23:57:00 UTC,0.692,11.303
Jupiter Mars,2775, 2775-Nov-08 19:00:00 UTC,0.081,28.057
Jupiter Mars,2778, 2778-Jan-23 17:05:00 UTC,0.65,41.941
Jupiter Mars,2780, 2780-Apr-02 23:14:00 UTC,0.626,45.789
Jupiter Mars,2782, 2782-Jun-14 11:44:00 UTC,0.129,43.572
Jupiter Mars,2784, 2784-Sep-03 22:09:00 UTC,0.728,48.858
Jupiter Mars,2786, 2786-Dec-02 20:47:00 UTC,0.713,69.513
Jupiter Mars,2789, 2789-Mar-06 09:19:00 UTC,0.196,102.118
Jupiter Mars,2791, 2791-Jun-05 12:55:00 UTC,2.559,127.665
Jupiter Mars,2793, 2793-Aug-04 16:41:00 UTC,2.73,114.159
Jupiter Mars,2795, 2795-Nov-06 09:39:00 UTC,1.531,132.156
Jupiter Mars,2796, 2796-Feb-27 14:25:00 UTC,2.892,103.889
Jupiter Mars,2798, 2798-Jun-14 08:53:00 UTC,0.379,67.906
Jupiter Mars,2800, 2800-Sep-06 07:20:00 UTC,1.282,50.766
Jupiter Mars,2802, 2802-Nov-15 00:41:00 UTC,1.353,45.702
Jupiter Mars,2805, 2805-Jan-20 02:02:00 UTC,0.176,46.784
Jupiter Mars,2807, 2807-Apr-08 08:01:00 UTC,1.414,42.789
Jupiter Mars,2809, 2809-Jul-06 10:55:00 UTC,0.688,28.346
Jupiter Mars,2811, 2811-Sep-29 23:04:00 UTC,0.51,12.623
Jupiter Mars,2813, 2813-Dec-11 20:10:00 UTC,0.994,2.809
Jupiter Mars,2816, 2816-Feb-18 05:53:00 UTC,0.388,0.907
Jupiter Mars,2818, 2818-May-01 23:06:00 UTC,0.714,1.117
Jupiter Mars,2820, 2820-Jul-24 18:18:00 UTC,0.827,7.064
Jupiter Mars,2822, 2822-Oct-19 17:39:00 UTC,0.086,22.938
Jupiter Mars,2825, 2825-Jan-05 19:39:00 UTC,0.573,38.261
Jupiter Mars,2827, 2827-Mar-18 03:58:00 UTC,0.701,44.58
Jupiter Mars,2829, 2829-May-27 08:24:00 UTC,0.054,42.792
Jupiter Mars,2831, 2831-Aug-15 04:14:00 UTC,0.666,45.184
Jupiter Mars,2833, 2833-Nov-10 13:16:00 UTC,0.726,61.996
Jupiter Mars,2836, 2836-Feb-10 18:48:00 UTC,0.372,91.289
Jupiter Mars,2838, 2838-May-12 04:06:00 UTC,1.524,118.738
Jupiter Mars,2840, 2840-Jul-16 05:06:00 UTC,2.732,112.143
Jupiter Mars,2842, 2842-Sep-29 12:28:00 UTC,0.406,110.454
Jupiter Mars,2842, 2842-Dec-12 02:05:00 UTC,2.888,170.172
Jupiter Mars,2845, 2845-May-21 05:48:00 UTC,0.96,75.872
Jupiter Mars,2847, 2847-Aug-19 13:43:00 UTC,1.053,54.667
Jupiter Mars,2849, 2849-Oct-29 19:45:00 UTC,1.515,47.258
Jupiter Mars,2852, 2852-Jan-03 22:31:00 UTC,0.256,47.84
Jupiter Mars,2854, 2854-Mar-18 13:26:00 UTC,1.331,46.14
Jupiter Mars,2856, 2856-Jun-14 09:32:00 UTC,0.973,33.366
Jupiter Mars,2858, 2858-Sep-10 09:47:00 UTC,0.286,16.96
Jupiter Mars,2860, 2860-Nov-24 16:39:00 UTC,0.987,5.506
Jupiter Mars,2863, 2863-Feb-01 07:51:00 UTC,0.618,1.828
Jupiter Mars,2865, 2865-Apr-12 21:59:00 UTC,0.518,2.366
Jupiter Mars,2867, 2867-Jul-04 15:35:00 UTC,0.923,3.313
Jupiter Mars,2869, 2869-Sep-29 08:59:00 UTC,0.263,17.888
Jupiter Mars,2871, 2871-Dec-19 10:13:00 UTC,0.472,34.08
Jupiter Mars,2874, 2874-Feb-28 23:40:00 UTC,0.742,42.791
Jupiter Mars,2876, 2876-May-09 09:16:00 UTC,0.237,42.15
Jupiter Mars,2878, 2878-Jul-25 20:58:00 UTC,0.574,42.35
Jupiter Mars,2880, 2880-Oct-19 14:44:00 UTC,0.743,55.421
Jupiter Mars,2883, 2883-Jan-18 07:20:00 UTC,0.464,81.674
Jupiter Mars,2885, 2885-Apr-18 05:35:00 UTC,0.802,109.813
Jupiter Mars,2887, 2887-Jun-28 21:38:00 UTC,2.529,110.794
Jupiter Mars,2889, 2889-Sep-05 03:42:00 UTC,1.067,103.218
Jupiter Mars,2892, 2892-Apr-25 04:07:00 UTC,1.636,85.646
Jupiter Mars,2894, 2894-Jul-30 12:10:00 UTC,0.734,59.455
Jupiter Mars,2896, 2896-Oct-13 05:36:00 UTC,1.589,49.245
Jupiter Mars,2898, 2898-Dec-18 11:39:00 UTC,0.671,48.714
Jupiter Mars,2901, 2901-Feb-27 19:04:00 UTC,1.121,48.804
Jupiter Mars,2903, 2903-May-25 02:37:00 UTC,1.226,38.313
Jupiter Mars,2905, 2905-Aug-22 04:11:00 UTC,0.025,21.587
Jupiter Mars,2907, 2907-Nov-09 08:01:00 UTC,0.926,8.546
Jupiter Mars,2910, 2910-Jan-16 17:58:00 UTC,0.806,3.168
Jupiter Mars,2912, 2912-Mar-26 09:16:00 UTC,0.272,3.551
Jupiter Mars,2914, 2914-Jun-14 10:49:00 UTC,0.964,0.46
Jupiter Mars,2916, 2916-Sep-09 10:14:00 UTC,0.449,12.897
Jupiter Mars,2918, 2918-Dec-01 14:10:00 UTC,0.347,29.534
Jupiter Mars,2921, 2921-Feb-12 15:20:00 UTC,0.749,40.438
Jupiter Mars,2923, 2923-Apr-23 15:00:00 UTC,0.408,41.472
Jupiter Mars,2925, 2925-Jul-06 23:56:00 UTC,0.445,40.253
Jupiter Mars,2927, 2927-Sep-30 02:38:00 UTC,0.757,49.813
Jupiter Mars,2929, 2929-Dec-27 18:18:00 UTC,0.523,73.083
Jupiter Mars,2932, 2932-Mar-26 15:26:00 UTC,0.334,100.902
Jupiter Mars,2934, 2934-Jun-11 00:14:00 UTC,2.144,108.763
Jupiter Mars,2936, 2936-Aug-16 00:14:00 UTC,1.493,99.665
Jupiter Mars,2938, 2938-Nov-25 12:54:00 UTC,2.317,127.034
Jupiter Mars,2939, 2939-Mar-29 05:40:00 UTC,2.421,98.419
Jupiter Mars,2941, 2941-Jul-10 02:27:00 UTC,0.32,65.25
Jupiter Mars,2943, 2943-Sep-27 22:23:00 UTC,1.57,51.812
Jupiter Mars,2945, 2945-Dec-03 08:25:00 UTC,1.039,49.62
Jupiter Mars,2948, 2948-Feb-10 07:12:00 UTC,0.8,50.747
Jupiter Mars,2950, 2950-May-03 06:50:00 UTC,1.414,42.92
Jupiter Mars,2952, 2952-Aug-01 02:20:00 UTC,0.267,26.506
Jupiter Mars,2954, 2954-Oct-22 05:30:00 UTC,0.811,12.05
Jupiter Mars,2956, 2956-Dec-31 06:07:00 UTC,0.944,4.854
Jupiter Mars,2959, 2959-Mar-09 17:37:00 UTC,0.001,4.525
Jupiter Mars,2961, 2961-May-24 19:44:00 UTC,0.936,2.888
Jupiter Mars,2963, 2963-Aug-20 03:00:00 UTC,0.63,8.131
Jupiter Mars,2965, 2965-Nov-12 10:08:00 UTC,0.2,24.776
Jupiter Mars,2968, 2968-Jan-27 08:46:00 UTC,0.722,37.604
Jupiter Mars,2970, 2970-Apr-06 06:58:00 UTC,0.551,40.64
Jupiter Mars,2972, 2972-Jun-17 11:10:00 UTC,0.283,38.735
Jupiter Mars,2974, 2974-Sep-08 14:23:00 UTC,0.757,44.985
Jupiter Mars,2976, 2976-Dec-05 14:20:00 UTC,0.575,65.215
Jupiter Mars,2979, 2979-Mar-04 18:27:00 UTC,0.045,92.292
Jupiter Mars,2981, 2981-May-22 13:21:00 UTC,1.67,105.764
Jupiter Mars,2983, 2983-Jul-28 09:01:00 UTC,1.745,97.827
Jupiter Mars,2985, 2985-Oct-19 03:18:00 UTC,0.611,105.092
Jupiter Mars,2988, 2988-Jun-17 09:35:00 UTC,0.192,72.179
Jupiter Mars,2990, 2990-Sep-09 22:54:00 UTC,1.459,54.988
Jupiter Mars,2992, 2992-Nov-17 01:16:00 UTC,1.344,50.765
Jupiter Mars,2995, 2995-Jan-23 07:31:00 UTC,0.39,52.246
Jupiter Mars,2997, 2997-Apr-11 18:39:00 UTC,1.511,47.142
Jupiter Mars,2999, 2999-Jul-11 12:06:00 UTC,0.579,31.571
