Planets,Years,Date,Angular Separation (deg),Elongation
Saturn Mars,2078, 2078-Nov-08 01:05:00 UTC,1.709,61.904
Saturn Mars,2080, 2080-Nov-07 15:16:00 UTC,1.056,83.434
Saturn Mars,2082, 2082-Jul-01 13:02:00 UTC,2.586,120.922
Saturn Mars,2082, 2082-Oct-06 08:21:00 UTC,2.821,139.857
Saturn Mars,2084, 2084-Jun-13 23:57:00 UTC,0.087,80.559
Saturn Mars,2086, 2086-Jun-19 12:09:00 UTC,0.912,60.873
Saturn Mars,2088, 2088-Jun-30 13:00:00 UTC,1.463,46.31
Saturn Mars,2090, 2090-Jul-17 08:50:00 UTC,1.549,35.265
Saturn Mars,2092, 2092-Aug-06 03:18:00 UTC,1.168,27.356
Saturn Mars,2094, 2094-Aug-29 07:18:00 UTC,0.441,21.893
Saturn Mars,2096, 2096-Sep-20 14:19:00 UTC,0.423,17.541
Saturn Mars,2098, 2098-Oct-11 20:01:00 UTC,1.212,12.741
Saturn Mars,2100, 2100-Oct-29 18:18:00 UTC,1.783,6.439
Saturn Mars,2102, 2102-Nov-13 04:05:00 UTC,2.063,3.266
Saturn Mars,2104, 2104-Nov-23 10:05:00 UTC,2.032,13.456
Saturn Mars,2106, 2106-Dec-02 02:27:00 UTC,1.691,26.199
Saturn Mars,2108, 2108-Dec-07 21:21:00 UTC,1.058,40.864
Saturn Mars,2110, 2110-Dec-13 03:44:00 UTC,0.155,57.564
Saturn Mars,2112, 2112-Dec-15 00:27:00 UTC,0.977,77.681
Saturn Mars,2114, 2114-Dec-07 13:09:00 UTC,2.16,109.94
Saturn Mars,2116, 2116-Jul-27 19:19:00 UTC,0.231,87.247
Saturn Mars,2118, 2118-Aug-04 19:43:00 UTC,1.136,68.164
Saturn Mars,2120, 2120-Aug-19 22:51:00 UTC,1.296,56.094
Saturn Mars,2122, 2122-Sep-09 15:09:00 UTC,0.932,48.161
Saturn Mars,2124, 2124-Oct-01 11:01:00 UTC,0.244,42.83
Saturn Mars,2126, 2126-Oct-23 20:36:00 UTC,0.541,38.33
Saturn Mars,2128, 2128-Nov-11 19:47:00 UTC,1.228,33.005
Saturn Mars,2130, 2130-Nov-28 10:34:00 UTC,1.689,25.88
Saturn Mars,2132, 2132-Dec-10 18:20:00 UTC,1.863,16.693
Saturn Mars,2134, 2134-Dec-21 07:28:00 UTC,1.734,5.58
Saturn Mars,2136, 2136-Dec-28 19:00:00 UTC,1.313,7.361
Saturn Mars,2139, 2139-Jan-05 00:11:00 UTC,0.628,21.496
Saturn Mars,2141, 2141-Jan-10 18:07:00 UTC,0.281,36.669
Saturn Mars,2143, 2143-Jan-17 15:24:00 UTC,1.345,52.717
Saturn Mars,2145, 2145-Jan-23 19:52:00 UTC,2.457,69.849
Saturn Mars,2147, 2147-Jan-30 11:17:00 UTC,3.469,89.149
Saturn Mars,2148, 2148-Sep-20 18:50:00 UTC,0.753,104.681
Saturn Mars,2148, 2148-Dec-10 00:33:00 UTC,4.14,170.894
Saturn Mars,2149, 2149-Jan-28 14:45:00 UTC,4.365,117.887
Saturn Mars,2150, 2150-Sep-27 13:36:00 UTC,1.177,83.199
Saturn Mars,2152, 2152-Oct-15 02:05:00 UTC,0.903,73.37
Saturn Mars,2154, 2154-Nov-05 15:07:00 UTC,0.266,67.329
Saturn Mars,2156, 2156-Nov-25 13:01:00 UTC,0.473,61.994
Saturn Mars,2158, 2158-Dec-13 17:37:00 UTC,1.115,55.436
Saturn Mars,2160, 2160-Dec-27 15:10:00 UTC,1.528,46.952
Saturn Mars,2163, 2163-Jan-08 14:50:00 UTC,1.65,36.585
Saturn Mars,2165, 2165-Jan-17 08:05:00 UTC,1.468,24.625
Saturn Mars,2167, 2167-Jan-25 12:02:00 UTC,1.003,11.409
Saturn Mars,2169, 2169-Jan-31 22:25:00 UTC,0.3,2.78
Saturn Mars,2171, 2171-Feb-08 12:06:00 UTC,0.573,17.294
Saturn Mars,2173, 2173-Feb-16 03:42:00 UTC,1.511,31.846
Saturn Mars,2175, 2175-Feb-26 19:54:00 UTC,2.353,45.796
Saturn Mars,2177, 2177-Mar-11 09:29:00 UTC,2.878,58.432
Saturn Mars,2179, 2179-Mar-28 10:23:00 UTC,2.851,68.985
Saturn Mars,2181, 2181-Apr-16 19:23:00 UTC,2.159,77.12
Saturn Mars,2183, 2183-May-08 21:04:00 UTC,0.918,83.751
Saturn Mars,2185, 2185-Jan-03 09:10:00 UTC,1.394,117.984
Saturn Mars,2185, 2185-Jan-29 04:46:00 UTC,2.143,145.233
Saturn Mars,2185, 2185-May-27 20:43:00 UTC,0.575,91.777
Saturn Mars,2187, 2187-Jan-10 16:32:00 UTC,0.099,99.037
Saturn Mars,2187, 2187-Apr-10 03:51:00 UTC,0.101,166.501
Saturn Mars,2187, 2187-Jun-06 07:31:00 UTC,2.009,108.855
Saturn Mars,2189, 2189-Jan-20 13:19:00 UTC,0.767,85.351
Saturn Mars,2191, 2191-Jan-30 13:39:00 UTC,1.277,72.107
Saturn Mars,2193, 2193-Feb-07 09:27:00 UTC,1.425,58.623
Saturn Mars,2195, 2195-Feb-15 05:45:00 UTC,1.234,44.74
Saturn Mars,2197, 2197-Feb-21 12:19:00 UTC,0.756,30.47
Saturn Mars,2199, 2199-Feb-28 17:59:00 UTC,0.06,15.966
Saturn Mars,2201, 2201-Mar-08 16:33:00 UTC,0.76,2.242
Saturn Mars,2203, 2203-Mar-18 06:11:00 UTC,1.578,12.787
Saturn Mars,2205, 2205-Mar-29 12:38:00 UTC,2.214,25.489
Saturn Mars,2207, 2207-Apr-14 09:30:00 UTC,2.458,36.232
Saturn Mars,2209, 2209-May-03 04:43:00 UTC,2.149,44.472
Saturn Mars,2211, 2211-May-26 03:36:00 UTC,1.288,50.389
Saturn Mars,2213, 2213-Jun-18 04:15:00 UTC,0.077,55.176
Saturn Mars,2215, 2215-Jul-10 12:47:00 UTC,1.206,60.648
Saturn Mars,2217, 2217-Jul-27 18:18:00 UTC,2.362,68.679
Saturn Mars,2219, 2219-Aug-08 15:09:00 UTC,3.376,81.421
Saturn Mars,2221, 2221-Mar-28 07:35:00 UTC,1.079,121.146
Saturn Mars,2221, 2221-May-11 05:46:00 UTC,2.63,166.207
Saturn Mars,2223, 2223-Mar-17 02:15:00 UTC,1.252,86.935
Saturn Mars,2225, 2225-Mar-18 13:26:00 UTC,1.081,67.305
Saturn Mars,2227, 2227-Mar-23 16:28:00 UTC,0.595,50.488
Saturn Mars,2229, 2229-Mar-29 06:32:00 UTC,0.098,34.815
Saturn Mars,2231, 2231-Apr-06 09:16:00 UTC,0.877,19.956
Saturn Mars,2233, 2233-Apr-15 17:16:00 UTC,1.592,6.363
Saturn Mars,2235, 2235-Apr-29 05:03:00 UTC,2.06,6.635
Saturn Mars,2237, 2237-May-15 14:08:00 UTC,2.102,16.31
Saturn Mars,2239, 2239-Jun-05 17:51:00 UTC,1.629,23.618
Saturn Mars,2241, 2241-Jun-28 11:14:00 UTC,0.725,28.911
Saturn Mars,2243, 2243-Jul-22 12:24:00 UTC,0.385,33.424
Saturn Mars,2245, 2245-Aug-12 10:18:00 UTC,1.448,38.723
Saturn Mars,2247, 2247-Aug-30 13:07:00 UTC,2.297,46.085
Saturn Mars,2249, 2249-Sep-12 03:11:00 UTC,2.875,56.379
Saturn Mars,2251, 2251-Sep-20 15:25:00 UTC,3.23,70.618
Saturn Mars,2253, 2253-Sep-19 14:07:00 UTC,3.689,92.803
Saturn Mars,2255, 2255-Apr-29 04:26:00 UTC,1.391,99.963
Saturn Mars,2257, 2257-Apr-23 23:32:00 UTC,0.646,73.448
Saturn Mars,2259, 2259-Apr-27 21:42:00 UTC,0.112,54.629
Saturn Mars,2261, 2261-May-04 09:19:00 UTC,0.887,38.502
Saturn Mars,2263, 2263-May-14 23:36:00 UTC,1.535,24.274
Saturn Mars,2265, 2265-May-28 04:42:00 UTC,1.885,12.196
Saturn Mars,2267, 2267-Jun-15 10:16:00 UTC,1.796,2.774
Saturn Mars,2269, 2269-Jul-06 06:24:00 UTC,1.238,4.476
Saturn Mars,2271, 2271-Jul-30 03:38:00 UTC,0.342,9.517
Saturn Mars,2273, 2273-Aug-21 18:03:00 UTC,0.66,14.002
Saturn Mars,2275, 2275-Sep-11 22:13:00 UTC,1.547,19.337
Saturn Mars,2277, 2277-Sep-28 09:44:00 UTC,2.18,26.574
Saturn Mars,2279, 2279-Oct-11 22:07:00 UTC,2.507,36.28
Saturn Mars,2281, 2281-Oct-20 17:22:00 UTC,2.526,48.713
Saturn Mars,2283, 2283-Oct-26 18:36:00 UTC,2.276,64.466
Saturn Mars,2285, 2285-Oct-25 18:38:00 UTC,1.929,86.396
Saturn Mars,2287, 2287-Jun-11 11:38:00 UTC,1.972,112.101
Saturn Mars,2289, 2289-May-30 13:35:00 UTC,0.222,78.007
Saturn Mars,2291, 2291-Jun-04 05:21:00 UTC,0.731,58.37
Saturn Mars,2293, 2293-Jun-13 11:25:00 UTC,1.394,42.999
Saturn Mars,2295, 2295-Jun-28 05:04:00 UTC,1.678,30.665
Saturn Mars,2297, 2297-Jul-16 03:45:00 UTC,1.502,21.306
Saturn Mars,2299, 2299-Aug-07 09:51:00 UTC,0.899,14.682
Saturn Mars,2301, 2301-Aug-31 04:07:00 UTC,0.037,9.961
Saturn Mars,2303, 2303-Sep-23 02:15:00 UTC,0.857,5.785
Saturn Mars,2305, 2305-Oct-12 06:12:00 UTC,1.591,2.224
Saturn Mars,2307, 2307-Oct-28 18:28:00 UTC,2.055,7.772
Saturn Mars,2309, 2309-Nov-09 16:07:00 UTC,2.206,17.263
Saturn Mars,2311, 2311-Nov-19 11:18:00 UTC,2.043,29.146
Saturn Mars,2313, 2313-Nov-25 17:23:00 UTC,1.579,43.296
Saturn Mars,2315, 2315-Nov-30 15:23:00 UTC,0.836,60.004
Saturn Mars,2317, 2317-Nov-30 19:48:00 UTC,0.129,81.203
Saturn Mars,2319, 2319-Aug-05 05:01:00 UTC,3.167,133.025
Saturn Mars,2319, 2319-Sep-07 14:58:00 UTC,3.719,166.957
Saturn Mars,2319, 2319-Nov-11 10:06:00 UTC,0.525,124.941
Saturn Mars,2321, 2321-Jul-09 13:36:00 UTC,0.134,82.807
Saturn Mars,2323, 2323-Jul-16 09:34:00 UTC,1.096,63.486
Saturn Mars,2325, 2325-Jul-29 13:44:00 UTC,1.436,50.12
Saturn Mars,2327, 2327-Aug-17 15:11:00 UTC,1.251,40.67
Saturn Mars,2329, 2329-Sep-07 22:33:00 UTC,0.655,34.272
Saturn Mars,2331, 2331-Oct-01 07:09:00 UTC,0.151,29.644
Saturn Mars,2333, 2333-Oct-22 08:54:00 UTC,0.947,25.164
Saturn Mars,2335, 2335-Nov-10 11:59:00 UTC,1.562,19.404
Saturn Mars,2337, 2337-Nov-25 01:57:00 UTC,1.905,11.648
Saturn Mars,2339, 2339-Dec-07 08:25:00 UTC,1.941,2.183
Saturn Mars,2341, 2341-Dec-15 22:59:00 UTC,1.672,10.409
Saturn Mars,2343, 2343-Dec-23 14:41:00 UTC,1.116,23.98
Saturn Mars,2345, 2345-Dec-29 00:53:00 UTC,0.301,39.089
Saturn Mars,2348, 2348-Jan-03 17:28:00 UTC,0.733,55.694
Saturn Mars,2350, 2350-Jan-07 07:11:00 UTC,1.928,74.655
Saturn Mars,2352, 2352-Jan-06 22:59:00 UTC,3.214,100.295
Saturn Mars,2353, 2353-Aug-25 02:40:00 UTC,0.472,92.445
Saturn Mars,2355, 2355-Sep-03 04:01:00 UTC,1.162,73.632
Saturn Mars,2357, 2357-Sep-20 03:03:00 UTC,1.069,63.047
Saturn Mars,2359, 2359-Oct-11 21:36:00 UTC,0.523,56.469
Saturn Mars,2361, 2361-Nov-02 11:20:00 UTC,0.221,51.683
Saturn Mars,2363, 2363-Nov-23 07:54:00 UTC,0.939,46.671
Saturn Mars,2365, 2365-Dec-10 00:12:00 UTC,1.473,40.058
Saturn Mars,2367, 2367-Dec-24 06:00:00 UTC,1.734,31.372
Saturn Mars,2370, 2370-Jan-03 13:23:00 UTC,1.693,20.735
Saturn Mars,2372, 2372-Jan-12 15:04:00 UTC,1.358,8.441
Saturn Mars,2374, 2374-Jan-19 05:48:00 UTC,0.76,5.174
Saturn Mars,2376, 2376-Jan-26 05:56:00 UTC,0.053,19.728
Saturn Mars,2378, 2378-Feb-01 12:18:00 UTC,1.013,34.815
Saturn Mars,2380, 2380-Feb-09 19:33:00 UTC,2.008,50.077
Saturn Mars,2382, 2382-Feb-18 17:30:00 UTC,2.87,65.244
Saturn Mars,2384, 2384-Mar-01 15:59:00 UTC,3.371,79.968
Saturn Mars,2385, 2385-Nov-06 07:34:00 UTC,3.845,128.743
Saturn Mars,2386, 2386-Mar-15 14:17:00 UTC,3.305,93.989
Saturn Mars,2387, 2387-Nov-04 00:39:00 UTC,1.389,97.44
Saturn Mars,2388, 2388-Jan-31 12:02:00 UTC,4.235,168.727
Saturn Mars,2388, 2388-Mar-28 20:22:00 UTC,2.647,108.372
Saturn Mars,2389, 2389-Nov-20 02:19:00 UTC,0.796,86.608
Saturn Mars,2390, 2390-Apr-07 15:06:00 UTC,2.806,127.306
Saturn Mars,2391, 2391-Dec-09 21:14:00 UTC,0.024,79.645
Saturn Mars,2393, 2393-Dec-26 23:04:00 UTC,0.722,72.366
Saturn Mars,2396, 2396-Jan-10 22:54:00 UTC,1.271,63.401
Saturn Mars,2398, 2398-Jan-22 00:53:00 UTC,1.526,52.703
Saturn Mars,2400, 2400-Jan-31 20:58:00 UTC,1.462,40.599
Saturn Mars,2402, 2402-Feb-08 04:18:00 UTC,1.101,27.417
Saturn Mars,2404, 2404-Feb-15 14:25:00 UTC,0.489,13.438
Saturn Mars,2406, 2406-Feb-21 22:41:00 UTC,0.303,1.699
Saturn Mars,2408, 2408-Mar-01 03:31:00 UTC,1.178,15.606
Saturn Mars,2410, 2410-Mar-11 05:09:00 UTC,1.993,29.446
Saturn Mars,2412, 2412-Mar-23 04:07:00 UTC,2.552,41.994
Saturn Mars,2414, 2414-Apr-08 20:01:00 UTC,2.633,52.45
Saturn Mars,2416, 2416-Apr-28 08:33:00 UTC,2.095,60.313
Saturn Mars,2418, 2418-May-21 12:11:00 UTC,1.007,66.076
Saturn Mars,2420, 2420-Jun-12 18:44:00 UTC,0.373,71.387
Saturn Mars,2422, 2422-Jul-02 21:47:00 UTC,1.77,78.688
Saturn Mars,2424, 2424-Mar-04 10:04:00 UTC,2.453,133.543
Saturn Mars,2424, 2424-Jul-14 19:50:00 UTC,3.082,91.541
Saturn Mars,2426, 2426-Feb-22 11:50:00 UTC,0.878,98.597
Saturn Mars,2428, 2428-Feb-26 01:06:00 UTC,1.288,79.176
Saturn Mars,2430, 2430-Mar-02 20:07:00 UTC,1.262,62.886
Saturn Mars,2432, 2432-Mar-08 02:43:00 UTC,0.899,47.475
Saturn Mars,2434, 2434-Mar-14 17:02:00 UTC,0.287,32.376
Saturn Mars,2436, 2436-Mar-20 23:47:00 UTC,0.476,17.541
Saturn Mars,2438, 2438-Mar-29 16:10:00 UTC,1.268,3.712
Saturn Mars,2440, 2440-Apr-08 17:23:00 UTC,1.932,10.528
Saturn Mars,2442, 2442-Apr-23 03:21:00 UTC,2.279,21.963
Saturn Mars,2444, 2444-May-10 13:19:00 UTC,2.136,31.067
Saturn Mars,2446, 2446-Jun-01 15:11:00 UTC,1.453,37.667
Saturn Mars,2448, 2448-Jun-24 18:03:00 UTC,0.376,42.557
Saturn Mars,2450, 2450-Jul-18 09:00:00 UTC,0.83,47.258
Saturn Mars,2452, 2452-Aug-07 02:48:00 UTC,1.924,53.423
Saturn Mars,2454, 2454-Aug-23 07:54:00 UTC,2.787,62.442
Saturn Mars,2456, 2456-Sep-01 15:25:00 UTC,3.454,75.864
Saturn Mars,2458, 2458-Aug-31 20:31:00 UTC,4.353,99.289
Saturn Mars,2460, 2460-Apr-08 21:53:00 UTC,1.283,92.66
Saturn Mars,2462, 2462-Apr-08 09:49:00 UTC,0.846,70.049
Saturn Mars,2464, 2464-Apr-11 17:24:00 UTC,0.204,52.171
Saturn Mars,2466, 2466-Apr-18 10:21:00 UTC,0.554,36.162
Saturn Mars,2468, 2468-Apr-26 09:35:00 UTC,1.289,21.461
Saturn Mars,2470, 2470-May-08 06:18:00 UTC,1.838,8.408
Saturn Mars,2472, 2472-May-22 20:12:00 UTC,2.025,3.461
Saturn Mars,2474, 2474-Jun-11 11:28:00 UTC,1.73,11.524
Saturn Mars,2476, 2476-Jul-03 09:24:00 UTC,0.978,17.544
Saturn Mars,2478, 2478-Jul-27 15:10:00 UTC,0.046,22.176
Saturn Mars,2480, 2480-Aug-18 19:25:00 UTC,1.089,26.827
Saturn Mars,2482, 2482-Sep-07 22:39:00 UTC,1.949,32.884
Saturn Mars,2484, 2484-Sep-22 23:44:00 UTC,2.521,41.297
Saturn Mars,2486, 2486-Oct-04 16:53:00 UTC,2.788,52.666
Saturn Mars,2488, 2488-Oct-10 20:27:00 UTC,2.801,67.737
Saturn Mars,2490, 2490-Oct-10 13:03:00 UTC,2.826,89.992
Saturn Mars,2492, 2492-May-21 08:38:00 UTC,1.572,104.631
Saturn Mars,2494, 2494-May-14 10:42:00 UTC,0.394,75.163
Saturn Mars,2496, 2496-May-17 10:11:00 UTC,0.478,55.878
Saturn Mars,2498, 2498-May-25 19:57:00 UTC,1.215,39.962
Saturn Mars,2500, 2500-Jun-07 00:01:00 UTC,1.695,26.431
Saturn Mars,2502, 2502-Jun-23 05:35:00 UTC,1.777,15.453
Saturn Mars,2504, 2504-Jul-12 11:19:00 UTC,1.395,7.23
Saturn Mars,2506, 2506-Aug-04 15:00:00 UTC,0.625,1.529
Saturn Mars,2508, 2508-Aug-27 13:47:00 UTC,0.327,3.335
Saturn Mars,2510, 2510-Sep-19 00:16:00 UTC,1.228,7.941
Saturn Mars,2512, 2512-Oct-07 06:41:00 UTC,1.909,13.983
Saturn Mars,2514, 2514-Oct-22 17:12:00 UTC,2.286,22.247
Saturn Mars,2516, 2516-Nov-02 10:38:00 UTC,2.339,33.012
Saturn Mars,2518, 2518-Nov-10 21:25:00 UTC,2.079,46.357
Saturn Mars,2520, 2520-Nov-15 04:17:00 UTC,1.541,62.711
Saturn Mars,2522, 2522-Nov-15 06:38:00 UTC,0.835,84.67
Saturn Mars,2524, 2524-Jul-05 03:28:00 UTC,2.264,116.812
Saturn Mars,2526, 2526-Jun-21 08:21:00 UTC,0.012,79.367
Saturn Mars,2528, 2528-Jun-25 21:07:00 UTC,0.98,59.897
Saturn Mars,2530, 2530-Jul-07 17:36:00 UTC,1.489,45.318
Saturn Mars,2532, 2532-Jul-23 10:07:00 UTC,1.527,34.217
Saturn Mars,2534, 2534-Aug-13 04:24:00 UTC,1.101,26.28
Saturn Mars,2536, 2536-Sep-04 10:14:00 UTC,0.343,20.823
Saturn Mars,2538, 2538-Sep-27 21:33:00 UTC,0.529,16.525
Saturn Mars,2540, 2540-Oct-18 11:14:00 UTC,1.305,11.855
Saturn Mars,2542, 2542-Nov-05 18:04:00 UTC,1.84,5.718
Saturn Mars,2544, 2544-Nov-19 08:42:00 UTC,2.07,3.786
Saturn Mars,2546, 2546-Nov-30 15:43:00 UTC,1.98,14.112
Saturn Mars,2548, 2548-Dec-08 07:28:00 UTC,1.584,26.873
Saturn Mars,2550, 2550-Dec-14 23:07:00 UTC,0.905,41.602
Saturn Mars,2552, 2552-Dec-18 21:55:00 UTC,0.029,58.488
Saturn Mars,2554, 2554-Dec-21 03:18:00 UTC,1.177,79.061
Saturn Mars,2556, 2556-Dec-09 16:28:00 UTC,2.331,114.153
Saturn Mars,2558, 2558-Aug-01 17:08:00 UTC,0.345,85.411
Saturn Mars,2560, 2560-Aug-08 18:33:00 UTC,1.178,66.631
Saturn Mars,2562, 2562-Aug-24 17:24:00 UTC,1.288,54.534
Saturn Mars,2564, 2564-Sep-13 07:11:00 UTC,0.886,46.528
Saturn Mars,2566, 2566-Oct-06 04:42:00 UTC,0.173,41.172
Saturn Mars,2568, 2568-Oct-27 21:32:00 UTC,0.62,36.774
Saturn Mars,2570, 2570-Nov-17 08:41:00 UTC,1.295,31.672
Saturn Mars,2572, 2572-Dec-03 11:47:00 UTC,1.727,24.776
Saturn Mars,2574, 2574-Dec-17 04:27:00 UTC,1.858,15.743
Saturn Mars,2576, 2576-Dec-26 22:38:00 UTC,1.682,4.719
Saturn Mars,2579, 2579-Jan-04 12:26:00 UTC,1.217,8.162
Saturn Mars,2581, 2581-Jan-10 16:56:00 UTC,0.498,22.317
Saturn Mars,2583, 2583-Jan-17 06:02:00 UTC,0.429,37.594
Saturn Mars,2585, 2585-Jan-22 18:55:00 UTC,1.493,53.822
Saturn Mars,2587, 2587-Jan-29 09:17:00 UTC,2.589,71.33
Saturn Mars,2589, 2589-Feb-02 17:15:00 UTC,3.592,91.759
Saturn Mars,2590, 2590-Sep-22 23:58:00 UTC,0.821,100.405
Saturn Mars,2592, 2592-Sep-30 11:10:00 UTC,1.17,80.703
Saturn Mars,2594, 2594-Oct-19 07:14:00 UTC,0.847,71.136
Saturn Mars,2596, 2596-Nov-09 03:03:00 UTC,0.183,65.229
Saturn Mars,2598, 2598-Nov-30 12:37:00 UTC,0.56,60.155
Saturn Mars,2600, 2600-Dec-19 08:44:00 UTC,1.185,53.968
Saturn Mars,2603, 2603-Jan-03 20:07:00 UTC,1.565,45.804
Saturn Mars,2605, 2605-Jan-15 03:57:00 UTC,1.642,35.624
Saturn Mars,2607, 2607-Jan-25 01:06:00 UTC,1.413,23.777
Saturn Mars,2609, 2609-Feb-01 05:55:00 UTC,0.91,10.623
Saturn Mars,2611, 2611-Feb-08 13:18:00 UTC,0.184,3.6
Saturn Mars,2613, 2613-Feb-14 20:27:00 UTC,0.692,18.218
Saturn Mars,2615, 2615-Feb-23 02:00:00 UTC,1.615,32.924
Saturn Mars,2617, 2617-Mar-04 03:30:00 UTC,2.428,47.13
Saturn Mars,2619, 2619-Mar-16 20:32:00 UTC,2.922,60.242
Saturn Mars,2621, 2621-Mar-31 21:19:00 UTC,2.874,71.499
Saturn Mars,2623, 2623-Apr-20 08:00:00 UTC,2.163,80.38
Saturn Mars,2624, 2624-Dec-22 05:14:00 UTC,3.602,126.184
Saturn Mars,2625, 2625-May-10 16:43:00 UTC,0.895,87.652
Saturn Mars,2626, 2626-Dec-31 01:26:00 UTC,0.994,107.165
Saturn Mars,2627, 2627-Feb-25 18:50:00 UTC,2.205,167.148
Saturn Mars,2627, 2627-May-29 23:36:00 UTC,0.626,96.471
Saturn Mars,2629, 2629-Jan-12 06:21:00 UTC,0.071,94.181
Saturn Mars,2629, 2629-May-01 09:10:00 UTC,0.783,151.099
Saturn Mars,2629, 2629-May-31 18:10:00 UTC,1.943,120.417
Saturn Mars,2631, 2631-Jan-25 08:41:00 UTC,0.866,82.521
Saturn Mars,2633, 2633-Feb-04 14:29:00 UTC,1.327,70.262
Saturn Mars,2635, 2635-Feb-14 02:58:00 UTC,1.426,57.278
Saturn Mars,2637, 2637-Feb-21 08:31:00 UTC,1.192,43.665
Saturn Mars,2639, 2639-Feb-28 19:20:00 UTC,0.679,29.534
Saturn Mars,2641, 2641-Mar-07 00:26:00 UTC,0.036,15.061
Saturn Mars,2643, 2643-Mar-14 18:21:00 UTC,0.858,1.859
Saturn Mars,2645, 2645-Mar-23 00:24:00 UTC,1.656,13.826
Saturn Mars,2647, 2647-Apr-03 19:36:00 UTC,2.26,26.706
Saturn Mars,2649, 2649-Apr-18 02:17:00 UTC,2.468,37.74
Saturn Mars,2651, 2651-May-07 08:14:00 UTC,2.123,46.31
Saturn Mars,2653, 2653-May-28 23:32:00 UTC,1.229,52.446
Saturn Mars,2655, 2655-Jun-21 23:45:00 UTC,0.012,57.29
Saturn Mars,2657, 2657-Jul-13 13:48:00 UTC,1.313,62.69
Saturn Mars,2659, 2659-Aug-01 05:34:00 UTC,2.472,70.582
Saturn Mars,2661, 2661-Aug-12 09:43:00 UTC,3.478,83.35
Saturn Mars,2663, 2663-Mar-28 23:53:00 UTC,1.142,114.551
Saturn Mars,2663, 2663-May-30 22:50:00 UTC,3.576,177.83
Saturn Mars,2665, 2665-Mar-21 13:36:00 UTC,1.278,85.104
Saturn Mars,2667, 2667-Mar-24 18:05:00 UTC,1.049,66.145
Saturn Mars,2669, 2669-Mar-29 01:48:00 UTC,0.526,49.545
Saturn Mars,2671, 2671-Apr-04 13:46:00 UTC,0.184,33.903
Saturn Mars,2673, 2673-Apr-11 10:01:00 UTC,0.957,19.002
Saturn Mars,2675, 2675-Apr-21 07:27:00 UTC,1.648,5.374
Saturn Mars,2677, 2677-May-03 03:51:00 UTC,2.083,7.833
Saturn Mars,2679, 2679-May-19 18:45:00 UTC,2.097,17.867
Saturn Mars,2681, 2681-Jun-08 07:29:00 UTC,1.602,25.482
Saturn Mars,2683, 2683-Jul-01 16:49:00 UTC,0.677,30.962
Saturn Mars,2685, 2685-Jul-24 18:29:00 UTC,0.449,35.491
Saturn Mars,2687, 2687-Aug-16 01:10:00 UTC,1.518,40.646
Saturn Mars,2689, 2689-Sep-02 18:31:00 UTC,2.36,47.762
Saturn Mars,2691, 2691-Sep-16 23:16:00 UTC,2.912,57.838
Saturn Mars,2693, 2693-Sep-24 19:53:00 UTC,3.231,72.069
Saturn Mars,2695, 2695-Sep-24 07:28:00 UTC,3.689,94.954
Saturn Mars,2697, 2697-May-02 19:21:00 UTC,1.355,97.536
Saturn Mars,2699, 2699-Apr-29 19:25:00 UTC,0.591,72.177
Saturn Mars,2701, 2701-May-03 21:15:00 UTC,0.185,53.575
Saturn Mars,2703, 2703-May-11 05:20:00 UTC,0.955,37.496
Saturn Mars,2705, 2705-May-20 11:23:00 UTC,1.579,23.221
Saturn Mars,2707, 2707-Jun-03 04:02:00 UTC,1.897,10.981
Saturn Mars,2709, 2709-Jun-19 19:51:00 UTC,1.776,1.561
Saturn Mars,2711, 2711-Jul-11 05:57:00 UTC,1.193,6.145
Saturn Mars,2713, 2713-Aug-03 00:25:00 UTC,0.279,11.291
Saturn Mars,2715, 2715-Aug-26 18:38:00 UTC,0.732,15.747
Saturn Mars,2717, 2717-Sep-16 08:23:00 UTC,1.613,20.932
Saturn Mars,2719, 2719-Oct-04 09:52:00 UTC,2.225,27.936
Saturn Mars,2721, 2721-Oct-17 11:55:00 UTC,2.514,37.428
Saturn Mars,2723, 2723-Oct-27 16:05:00 UTC,2.481,49.766
Saturn Mars,2725, 2725-Nov-01 20:50:00 UTC,2.174,65.563
Saturn Mars,2727, 2727-Nov-01 14:06:00 UTC,1.781,87.893
Saturn Mars,2729, 2729-Jun-15 15:28:00 UTC,1.796,108.991
Saturn Mars,2731, 2731-Jun-06 10:31:00 UTC,0.142,76.711
Saturn Mars,2733, 2733-Jun-10 01:17:00 UTC,0.795,57.282
Saturn Mars,2735, 2735-Jun-19 21:38:00 UTC,1.428,41.888
Saturn Mars,2737, 2737-Jul-02 23:51:00 UTC,1.68,29.362
Saturn Mars,2739, 2739-Jul-21 06:26:00 UTC,1.478,19.731
Saturn Mars,2741, 2741-Aug-11 01:22:00 UTC,0.857,12.882
Saturn Mars,2743, 2743-Sep-03 15:20:00 UTC,0.016,8.058
Saturn Mars,2745, 2745-Sep-25 16:48:00 UTC,0.912,4.042
Saturn Mars,2747, 2747-Oct-16 07:06:00 UTC,1.638,2.818
Saturn Mars,2749, 2749-Nov-01 10:06:00 UTC,2.08,9.172
Saturn Mars,2751, 2751-Nov-14 21:55:00 UTC,2.196,18.475
Saturn Mars,2753, 2753-Nov-24 03:47:00 UTC,1.989,30.233
Saturn Mars,2755, 2755-Dec-01 16:37:00 UTC,1.476,44.33
