Planets,year,date,angular separation (deg),elongation
Moon Mars,1835, 1835-Jan-13 15:07:00 UTC,2.136,164.737
Moon Mars,1835, 1835-Feb-09 15:24:00 UTC,2.059,132.614
Moon Mars,1835, 1835-Mar-09 08:11:00 UTC,0.83,108.789
Moon Mars,1835, 1835-Apr-06 11:17:00 UTC,0.765,90.846
Moon Mars,1835, 1835-May-04 19:21:00 UTC,2.265,76.464
Moon Mars,1835, 1835-Jun-02 05:40:00 UTC,3.419,64.299
Moon Mars,1835, 1835-Jun-30 17:13:00 UTC,4.085,53.579
Moon Mars,1835, 1835-Jul-29 05:48:00 UTC,4.199,43.764
Moon Mars,1835, 1835-Aug-26 19:39:00 UTC,3.751,34.463
Moon Mars,1835, 1835-Sep-24 11:09:00 UTC,2.789,25.424
Moon Mars,1835, 1835-Oct-23 04:36:00 UTC,1.418,16.559
Moon Mars,1835, 1835-Dec-19 21:09:00 UTC,1.784,2.476
Moon Mars,1836, 1836-Jan-17 19:28:00 UTC,3.085,8.465
Moon Mars,1836, 1836-Feb-15 18:30:00 UTC,3.82,14.991
Moon Mars,1836, 1836-Mar-15 17:59:00 UTC,3.819,20.89
Moon Mars,1836, 1836-Apr-13 17:47:00 UTC,3.07,26.455
Moon Mars,1836, 1836-May-12 17:41:00 UTC,1.731,32.158
Moon Mars,1836, 1836-Jun-10 17:26:00 UTC,0.078,38.385
Moon Mars,1836, 1836-Jul-09 16:44:00 UTC,1.576,45.393
Moon Mars,1836, 1836-Aug-07 15:08:00 UTC,2.948,53.422
Moon Mars,1836, 1836-Sep-05 12:01:00 UTC,3.825,62.763
Moon Mars,1836, 1836-Oct-04 06:16:00 UTC,4.077,73.901
Moon Mars,1836, 1836-Nov-01 19:53:00 UTC,3.667,87.611
Moon Mars,1836, 1836-Nov-30 01:17:00 UTC,2.676,105.208
Moon Mars,1836, 1836-Dec-27 16:44:00 UTC,1.377,128.884
Moon Mars,1837, 1837-Jan-23 13:19:00 UTC,0.405,160.522
Moon Mars,1837, 1837-Feb-18 23:35:00 UTC,0.562,161.482
Moon Mars,1837, 1837-Mar-17 21:01:00 UTC,1.622,130.209
Moon Mars,1837, 1837-Apr-14 12:45:00 UTC,2.651,106.981
Moon Mars,1837, 1837-May-12 17:00:00 UTC,3.171,89.703
Moon Mars,1837, 1837-Jun-10 03:59:00 UTC,3.075,75.975
Moon Mars,1837, 1837-Jul-08 18:24:00 UTC,2.402,64.347
Moon Mars,1837, 1837-Aug-06 10:39:00 UTC,1.269,54.031
Moon Mars,1837, 1837-Sep-04 04:03:00 UTC,0.147,44.605
Moon Mars,1837, 1837-Oct-02 22:30:00 UTC,1.626,35.909
Moon Mars,1837, 1837-Oct-31 18:11:00 UTC,2.918,27.93
Moon Mars,1837, 1837-Nov-29 15:14:00 UTC,3.766,20.65
Moon Mars,1837, 1837-Dec-28 13:35:00 UTC,3.963,13.997
Moon Mars,1838, 1838-Jan-26 12:50:00 UTC,3.409,7.866
Moon Mars,1838, 1838-Feb-24 12:17:00 UTC,2.172,3.198
Moon Mars,1838, 1838-Mar-25 11:14:00 UTC,0.487,6.32
Moon Mars,1838, 1838-Apr-23 09:09:00 UTC,1.317,12.476
Moon Mars,1838, 1838-May-22 05:50:00 UTC,2.914,19.052
Moon Mars,1838, 1838-Jul-18 19:46:00 UTC,4.6,33.318
Moon Mars,1838, 1838-Aug-16 13:22:00 UTC,4.496,41.499
Moon Mars,1838, 1838-Sep-14 06:11:00 UTC,3.768,50.851
Moon Mars,1838, 1838-Oct-12 22:02:00 UTC,2.5,61.751
Moon Mars,1838, 1838-Nov-10 12:16:00 UTC,0.833,74.575
Moon Mars,1838, 1838-Dec-08 23:10:00 UTC,1.022,89.9
Moon Mars,1839, 1839-Jan-06 03:14:00 UTC,2.772,108.827
Moon Mars,1839, 1839-Feb-02 18:29:00 UTC,3.977,133.449
Moon Mars,1839, 1839-Mar-01 15:29:00 UTC,3.965,165.76
Moon Mars,1839, 1839-Mar-28 02:28:00 UTC,2.54,158.196
Moon Mars,1839, 1839-Apr-24 00:13:00 UTC,1.093,127.775
Moon Mars,1839, 1839-May-21 15:49:00 UTC,0.643,105.63
Moon Mars,1839, 1839-Jun-18 20:29:00 UTC,1.062,89.289
Moon Mars,1839, 1839-Jul-17 09:19:00 UTC,1.957,76.47
Moon Mars,1839, 1839-Aug-15 03:26:00 UTC,2.961,65.88
Moon Mars,1839, 1839-Sep-13 01:10:00 UTC,3.751,56.808
Moon Mars,1839, 1839-Oct-12 01:17:00 UTC,4.051,48.768
Moon Mars,1839, 1839-Nov-10 02:41:00 UTC,3.679,41.358
Moon Mars,1839, 1839-Dec-09 04:21:00 UTC,2.604,34.238
Moon Mars,1840, 1840-Jan-07 05:35:00 UTC,0.976,27.237
Moon Mars,1840, 1840-Feb-05 06:00:00 UTC,0.908,20.372
Moon Mars,1840, 1840-Mar-05 05:27:00 UTC,2.69,13.827
Moon Mars,1840, 1840-Apr-03 03:47:00 UTC,4.052,7.955
Moon Mars,1840, 1840-Jun-28 14:40:00 UTC,4.162,14.544
Moon Mars,1840, 1840-Jul-27 07:18:00 UTC,2.964,22.182
Moon Mars,1840, 1840-Aug-24 22:25:00 UTC,1.366,30.931
Moon Mars,1840, 1840-Sep-22 12:06:00 UTC,0.469,40.798
Moon Mars,1840, 1840-Oct-21 00:32:00 UTC,2.372,51.793
Moon Mars,1840, 1840-Nov-18 12:00:00 UTC,4.171,63.935
Moon Mars,1841, 1841-May-30 18:17:00 UTC,4.633,128.758
Moon Mars,1841, 1841-Jun-27 09:15:00 UTC,4.153,107.575
Moon Mars,1841, 1841-Jul-25 13:28:00 UTC,3.941,92.538
Moon Mars,1841, 1841-Aug-23 02:51:00 UTC,3.533,81.159
Moon Mars,1841, 1841-Sep-20 22:45:00 UTC,2.648,71.873
Moon Mars,1841, 1841-Oct-19 23:19:00 UTC,1.22,63.713
Moon Mars,1841, 1841-Nov-18 02:54:00 UTC,0.605,56.105
Moon Mars,1841, 1841-Dec-17 07:54:00 UTC,2.507,48.803
Moon Mars,1842, 1842-Jan-15 12:45:00 UTC,4.097,41.729
Moon Mars,1842, 1842-Feb-13 16:10:00 UTC,5.055,34.824
Moon Mars,1842, 1842-Mar-14 17:19:00 UTC,5.225,27.919
Moon Mars,1842, 1842-Apr-12 15:58:00 UTC,4.632,20.797
Moon Mars,1842, 1842-May-11 12:24:00 UTC,3.421,13.299
Moon Mars,1842, 1842-Jun-09 07:08:00 UTC,1.789,5.407
Moon Mars,1842, 1842-Jul-08 00:42:00 UTC,0.059,3.658
Moon Mars,1842, 1842-Aug-05 17:25:00 UTC,1.933,12.479
Moon Mars,1842, 1842-Sep-03 09:26:00 UTC,3.662,21.975
Moon Mars,1842, 1842-Oct-30 14:34:00 UTC,6.086,42.535
Moon Mars,1842, 1842-Dec-26 13:57:00 UTC,6.386,65.463
Moon Mars,1843, 1843-Feb-21 07:00:00 UTC,4.402,91.973
Moon Mars,1843, 1843-Mar-21 11:51:00 UTC,2.848,107.838
Moon Mars,1843, 1843-Apr-18 10:30:00 UTC,1.204,127.454
Moon Mars,1843, 1843-May-15 21:17:00 UTC,0.271,153.669
Moon Mars,1843, 1843-Jun-11 18:41:00 UTC,1.212,172.906
Moon Mars,1843, 1843-Jul-08 16:24:00 UTC,1.534,141.347
Moon Mars,1843, 1843-Aug-05 04:06:00 UTC,1.867,118.398
Moon Mars,1843, 1843-Sep-02 05:33:00 UTC,2.627,102.752
Moon Mars,1843, 1843-Sep-30 16:41:00 UTC,3.749,91.283
Moon Mars,1843, 1843-Oct-29 10:35:00 UTC,4.929,81.969
Moon Mars,1843, 1843-Nov-27 09:16:00 UTC,5.783,73.687
Moon Mars,1843, 1843-Dec-26 10:55:00 UTC,5.996,65.758
Moon Mars,1844, 1844-Jan-24 13:43:00 UTC,5.427,57.762
Moon Mars,1844, 1844-Feb-22 16:05:00 UTC,4.142,49.5
Moon Mars,1844, 1844-Mar-22 16:56:00 UTC,2.355,40.957
Moon Mars,1844, 1844-Apr-20 15:47:00 UTC,0.337,32.234
Moon Mars,1844, 1844-May-19 12:43:00 UTC,1.661,23.491
Moon Mars,1844, 1844-Jun-17 08:06:00 UTC,3.438,14.885
Moon Mars,1844, 1844-Jul-16 02:28:00 UTC,4.844,6.928
Moon Mars,1844, 1844-Sep-11 14:00:00 UTC,6.166,13.439
Moon Mars,1844, 1844-Oct-10 07:44:00 UTC,5.97,22.721
Moon Mars,1844, 1844-Dec-06 18:17:00 UTC,3.824,43.192
Moon Mars,1845, 1845-Jan-04 09:52:00 UTC,2.013,54.08
Moon Mars,1845, 1845-Feb-01 23:43:00 UTC,0.087,65.069
Moon Mars,1845, 1845-Mar-02 11:56:00 UTC,2.265,75.962
Moon Mars,1845, 1845-Apr-28 09:07:00 UTC,6.167,97.721
Moon Mars,1845, 1845-Dec-06 15:17:00 UTC,5.037,96.532
Moon Mars,1846, 1846-Jan-04 04:25:00 UTC,2.988,84.869
Moon Mars,1846, 1846-Feb-01 20:44:00 UTC,0.772,73.848
Moon Mars,1846, 1846-Mar-02 15:13:00 UTC,1.427,63.257
Moon Mars,1846, 1846-Mar-31 10:56:00 UTC,3.384,53.113
Moon Mars,1846, 1846-Apr-29 07:06:00 UTC,4.908,43.447
Moon Mars,1846, 1846-Jul-24 18:30:00 UTC,6.004,16.43
Moon Mars,1846, 1846-Aug-22 13:43:00 UTC,5.203,7.678
Moon Mars,1846, 1846-Sep-20 08:59:00 UTC,3.914,4.215
Moon Mars,1846, 1846-Oct-19 04:39:00 UTC,2.239,12.937
Moon Mars,1846, 1846-Nov-17 01:00:00 UTC,0.305,22.924
Moon Mars,1846, 1846-Dec-15 22:06:00 UTC,1.714,33.019
Moon Mars,1847, 1847-Jan-13 19:37:00 UTC,3.598,42.796
Moon Mars,1847, 1847-Feb-11 16:59:00 UTC,5.092,51.901
Moon Mars,1847, 1847-Mar-12 13:33:00 UTC,5.971,60.177
Moon Mars,1847, 1847-Apr-10 08:52:00 UTC,6.11,67.694
Moon Mars,1847, 1847-Jun-06 18:33:00 UTC,4.381,82.067
Moon Mars,1847, 1847-Jul-05 08:08:00 UTC,2.951,90.316
Moon Mars,1847, 1847-Aug-02 18:05:00 UTC,1.543,100.814
Moon Mars,1847, 1847-Aug-30 21:32:00 UTC,0.406,115.685
Moon Mars,1847, 1847-Sep-27 13:27:00 UTC,0.402,138.312
Moon Mars,1847, 1847-Oct-24 14:56:00 UTC,1.111,170.619
Moon Mars,1847, 1847-Nov-20 12:59:00 UTC,2.035,153.911
Moon Mars,1847, 1847-Dec-17 21:53:00 UTC,3.232,126.458
Moon Mars,1848, 1848-Jan-14 17:54:00 UTC,4.55,106.367
Moon Mars,1848, 1848-Jul-03 14:51:00 UTC,4.323,34.932
Moon Mars,1848, 1848-Aug-01 08:32:00 UTC,2.642,25.222
Moon Mars,1848, 1848-Aug-30 03:03:00 UTC,0.773,15.588
Moon Mars,1848, 1848-Sep-27 22:31:00 UTC,1.122,6.276
Moon Mars,1848, 1848-Oct-26 19:14:00 UTC,2.87,4.723
Moon Mars,1848, 1848-Nov-24 17:31:00 UTC,4.284,13.379
Moon Mars,1848, 1848-Dec-23 17:37:00 UTC,5.173,22.01
Moon Mars,1849, 1849-Jan-21 19:25:00 UTC,5.367,30.086
Moon Mars,1849, 1849-Feb-19 22:16:00 UTC,4.785,37.553
Moon Mars,1849, 1849-Mar-21 01:15:00 UTC,3.486,44.439
Moon Mars,1849, 1849-Apr-19 03:16:00 UTC,1.692,50.899
Moon Mars,1849, 1849-May-18 03:27:00 UTC,0.262,57.122
Moon Mars,1849, 1849-Jun-16 01:04:00 UTC,2.026,63.456
Moon Mars,1849, 1849-Jul-14 19:30:00 UTC,3.34,70.429
Moon Mars,1849, 1849-Aug-12 10:03:00 UTC,4.106,78.794
Moon Mars,1849, 1849-Sep-09 19:39:00 UTC,4.425,89.603
Moon Mars,1849, 1849-Nov-04 15:12:00 UTC,5.16,125.796
Moon Mars,1850, 1850-Mar-21 08:28:00 UTC,6.372,92.452
Moon Mars,1850, 1850-Apr-18 12:22:00 UTC,4.911,78.079
Moon Mars,1850, 1850-May-16 19:29:00 UTC,3.152,65.625
Moon Mars,1850, 1850-Jun-14 05:19:00 UTC,1.231,54.4
Moon Mars,1850, 1850-Jul-12 17:39:00 UTC,0.689,44.042
Moon Mars,1850, 1850-Aug-10 08:20:00 UTC,2.436,34.366
Moon Mars,1850, 1850-Oct-06 20:07:00 UTC,4.753,16.728
Moon Mars,1850, 1850-Nov-04 16:53:00 UTC,5.048,8.888
Moon Mars,1850, 1850-Dec-03 15:25:00 UTC,4.661,4.353
Moon Mars,1851, 1851-Jan-01 15:42:00 UTC,3.603,9.347
Moon Mars,1851, 1851-Jan-30 17:42:00 UTC,1.998,16.458
Moon Mars,1851, 1851-Feb-28 21:15:00 UTC,0.095,23.419
Moon Mars,1851, 1851-Mar-30 01:47:00 UTC,1.764,29.909
Moon Mars,1851, 1851-Apr-28 06:26:00 UTC,3.229,35.912
Moon Mars,1851, 1851-May-27 10:05:00 UTC,4.053,41.729
Moon Mars,1851, 1851-Jun-25 11:43:00 UTC,4.155,47.866
Moon Mars,1851, 1851-Jul-24 10:33:00 UTC,3.618,54.901
Moon Mars,1851, 1851-Aug-22 05:53:00 UTC,2.651,63.38
Moon Mars,1851, 1851-Sep-19 20:52:00 UTC,1.536,73.817
Moon Mars,1851, 1851-Oct-18 06:14:00 UTC,0.6,86.841
Moon Mars,1851, 1851-Nov-15 07:49:00 UTC,0.198,103.63
Moon Mars,1851, 1851-Dec-12 22:19:00 UTC,0.681,126.387
Moon Mars,1852, 1852-Jan-08 23:00:00 UTC,2.082,157.716
Moon Mars,1852, 1852-Feb-04 16:15:00 UTC,3.264,165.018
Moon Mars,1852, 1852-Mar-02 17:55:00 UTC,2.923,132.489
Moon Mars,1852, 1852-Mar-30 09:07:00 UTC,1.493,108.484
Moon Mars,1852, 1852-Apr-27 09:11:00 UTC,0.284,90.587
Moon Mars,1852, 1852-May-25 14:02:00 UTC,2.006,76.377
Moon Mars,1852, 1852-Jun-22 21:49:00 UTC,3.44,64.472
Moon Mars,1852, 1852-Jul-21 07:58:00 UTC,4.422,54.08
Moon Mars,1852, 1852-Aug-18 20:28:00 UTC,4.837,44.674
Moon Mars,1852, 1852-Sep-16 11:28:00 UTC,4.618,35.866
Moon Mars,1852, 1852-Oct-15 05:02:00 UTC,3.765,27.379
Moon Mars,1852, 1852-Nov-13 01:03:00 UTC,2.366,19.111
Moon Mars,1852, 1852-Dec-11 23:11:00 UTC,0.616,11.215
Moon Mars,1853, 1853-Jan-09 22:55:00 UTC,1.203,4.425
Moon Mars,1853, 1853-Feb-07 23:51:00 UTC,2.761,4.835
Moon Mars,1853, 1853-Mar-09 01:36:00 UTC,3.765,10.349
Moon Mars,1853, 1853-Apr-07 03:50:00 UTC,4.036,15.836
Moon Mars,1853, 1853-May-06 06:02:00 UTC,3.562,21.388
Moon Mars,1853, 1853-Jun-04 07:36:00 UTC,2.488,27.453
Moon Mars,1853, 1853-Jul-03 08:04:00 UTC,1.057,34.35
Moon Mars,1853, 1853-Aug-01 07:04:00 UTC,0.462,42.277
Moon Mars,1853, 1853-Aug-30 04:20:00 UTC,1.821,51.356
Moon Mars,1853, 1853-Sep-27 23:22:00 UTC,2.813,61.789
Moon Mars,1853, 1853-Oct-26 15:07:00 UTC,3.283,73.95
Moon Mars,1853, 1853-Nov-24 01:39:00 UTC,3.148,88.51
Moon Mars,1853, 1853-Dec-22 03:45:00 UTC,2.444,106.707
Moon Mars,1854, 1854-Jan-18 16:51:00 UTC,1.421,130.686
Moon Mars,1854, 1854-Feb-14 13:43:00 UTC,0.69,162.316
Moon Mars,1854, 1854-Mar-13 02:53:00 UTC,1.022,159.771
Moon Mars,1854, 1854-Apr-09 03:06:00 UTC,2.21,128.864
Moon Mars,1854, 1854-May-06 19:51:00 UTC,3.392,106.17
Moon Mars,1854, 1854-Jul-02 09:14:00 UTC,4.198,76.408
Moon Mars,1854, 1854-Jul-30 21:56:00 UTC,3.654,65.474
Moon Mars,1854, 1854-Aug-28 12:27:00 UTC,2.546,55.837
Moon Mars,1854, 1854-Sep-26 04:29:00 UTC,1.028,47.066
Moon Mars,1854, 1854-Oct-24 22:12:00 UTC,0.671,38.986
Moon Mars,1854, 1854-Nov-22 17:51:00 UTC,2.261,31.57
Moon Mars,1854, 1854-Dec-21 15:25:00 UTC,3.431,24.786
Moon Mars,1855, 1855-Jan-19 14:27:00 UTC,3.926,18.473
Moon Mars,1855, 1855-Feb-17 14:11:00 UTC,3.638,12.344
Moon Mars,1855, 1855-Mar-18 13:47:00 UTC,2.65,6.166
Moon Mars,1855, 1855-Apr-16 12:39:00 UTC,1.193,2.105
Moon Mars,1855, 1855-May-15 10:30:00 UTC,0.435,8.086
Moon Mars,1855, 1855-Jun-13 07:23:00 UTC,1.957,15.359
Moon Mars,1855, 1855-Jul-12 03:28:00 UTC,3.155,23.116
Moon Mars,1855, 1855-Aug-09 22:59:00 UTC,3.884,31.449
Moon Mars,1855, 1855-Sep-07 18:04:00 UTC,4.06,40.583
Moon Mars,1855, 1855-Oct-06 12:39:00 UTC,3.657,50.803
Moon Mars,1855, 1855-Nov-04 06:15:00 UTC,2.713,62.422
Moon Mars,1855, 1855-Dec-02 21:47:00 UTC,1.335,75.763
Moon Mars,1855, 1855-Dec-31 09:07:00 UTC,0.269,91.338
Moon Mars,1856, 1856-Jan-28 12:39:00 UTC,1.768,110.177
Moon Mars,1856, 1856-Feb-25 02:53:00 UTC,2.67,134.329
Moon Mars,1856, 1856-Mar-22 23:17:00 UTC,2.303,165.881
Moon Mars,1856, 1856-Apr-18 10:24:00 UTC,0.641,158.541
Moon Mars,1856, 1856-May-15 09:13:00 UTC,0.844,128.415
Moon Mars,1856, 1856-Jun-12 02:46:00 UTC,1.217,106.711
Moon Mars,1856, 1856-Jul-10 09:32:00 UTC,0.644,90.977
Moon Mars,1856, 1856-Aug-08 00:03:00 UTC,0.496,78.838
Moon Mars,1856, 1856-Sep-05 19:03:00 UTC,1.83,68.931
Moon Mars,1856, 1856-Oct-04 16:38:00 UTC,2.996,60.524
Moon Mars,1856, 1856-Nov-02 15:24:00 UTC,3.668,53.07
Moon Mars,1856, 1856-Dec-01 14:25:00 UTC,3.628,46.131
Moon Mars,1856, 1856-Dec-30 13:04:00 UTC,2.836,39.306
Moon Mars,1857, 1857-Jan-28 11:09:00 UTC,1.446,32.371
Moon Mars,1857, 1857-Feb-26 08:40:00 UTC,0.247,25.319
Moon Mars,1857, 1857-Mar-27 05:35:00 UTC,1.91,18.289
Moon Mars,1857, 1857-Apr-25 01:46:00 UTC,3.255,11.513
Moon Mars,1857, 1857-May-23 21:00:00 UTC,4.091,5.791
Moon Mars,1857, 1857-Jun-21 15:12:00 UTC,4.334,6.35
Moon Mars,1857, 1857-Jul-20 08:20:00 UTC,3.989,12.97
Moon Mars,1857, 1857-Aug-18 00:29:00 UTC,3.117,21.212
Moon Mars,1857, 1857-Sep-15 15:52:00 UTC,1.815,30.541
Moon Mars,1857, 1857-Oct-14 06:46:00 UTC,0.202,40.921
Moon Mars,1857, 1857-Nov-11 21:31:00 UTC,1.573,52.32
Moon Mars,1857, 1857-Dec-10 12:19:00 UTC,3.326,64.679
Moon Mars,1858, 1858-Jan-08 02:44:00 UTC,4.838,78.048
Moon Mars,1858, 1858-Feb-05 15:16:00 UTC,5.893,92.735
Moon Mars,1858, 1858-May-26 12:11:00 UTC,3.478,165.53
Moon Mars,1858, 1858-Jun-22 07:33:00 UTC,2.426,135.226
Moon Mars,1858, 1858-Jul-19 22:16:00 UTC,2.326,113.215
Moon Mars,1858, 1858-Aug-17 05:08:00 UTC,2.63,98.019
Moon Mars,1858, 1858-Sep-14 22:22:00 UTC,2.745,86.863
Moon Mars,1858, 1858-Oct-13 21:47:00 UTC,2.32,77.856
Moon Mars,1858, 1858-Nov-12 00:16:00 UTC,1.264,69.81
Moon Mars,1858, 1858-Dec-11 03:21:00 UTC,0.268,62.056
Moon Mars,1859, 1859-Jan-09 05:15:00 UTC,1.943,54.325
Moon Mars,1859, 1859-Feb-07 05:04:00 UTC,3.394,46.614
Moon Mars,1859, 1859-Mar-08 02:36:00 UTC,4.337,38.949
Moon Mars,1859, 1859-May-04 16:12:00 UTC,4.292,23.508
Moon Mars,1859, 1859-Jun-02 09:12:00 UTC,3.384,15.444
Moon Mars,1859, 1859-Jul-01 01:34:00 UTC,2.047,7.074
Moon Mars,1859, 1859-Jul-29 17:31:00 UTC,0.435,2.931
Moon Mars,1859, 1859-Aug-27 09:04:00 UTC,1.292,11.874
Moon Mars,1859, 1859-Oct-23 14:36:00 UTC,4.443,32.138
Moon Mars,1859, 1859-Nov-21 04:29:00 UTC,5.546,42.831
Moon Mars,1859, 1859-Dec-19 18:02:00 UTC,6.125,53.807
Moon Mars,1860, 1860-Jan-17 07:44:00 UTC,6.051,65.029
Moon Mars,1860, 1860-Mar-14 11:54:00 UTC,3.786,88.668
Moon Mars,1860, 1860-Apr-12 00:30:00 UTC,1.754,101.83
Moon Mars,1860, 1860-May-10 08:31:00 UTC,0.643,117.246
Moon Mars,1860, 1860-Jun-07 06:22:00 UTC,3.133,137.27
Moon Mars,1860, 1860-Jul-04 11:38:00 UTC,5.063,164.73
Moon Mars,1860, 1860-Jul-31 05:18:00 UTC,5.322,162.836
Moon Mars,1860, 1860-Aug-27 08:05:00 UTC,4.347,135.216
Moon Mars,1860, 1860-Sep-24 05:08:00 UTC,3.717,115.905
Moon Mars,1860, 1860-Oct-22 15:51:00 UTC,3.85,102.029
Moon Mars,1860, 1860-Nov-20 10:39:00 UTC,4.422,90.809
Moon Mars,1860, 1860-Dec-19 09:43:00 UTC,4.977,80.767
Moon Mars,1861, 1861-Jan-17 10:20:00 UTC,5.143,71.217
Moon Mars,1861, 1861-Feb-15 10:33:00 UTC,4.726,61.862
Moon Mars,1861, 1861-Mar-16 09:05:00 UTC,3.723,52.556
Moon Mars,1861, 1861-Apr-14 05:26:00 UTC,2.268,43.251
Moon Mars,1861, 1861-May-12 23:45:00 UTC,0.551,33.959
Moon Mars,1861, 1861-Jun-10 16:36:00 UTC,1.23,24.726
Moon Mars,1861, 1861-Jul-09 08:40:00 UTC,2.904,15.622
Moon Mars,1861, 1861-Sep-04 16:49:00 UTC,5.36,5.241
Moon Mars,1861, 1861-Oct-03 09:30:00 UTC,5.904,13.489
Moon Mars,1861, 1861-Nov-29 19:21:00 UTC,5.184,32.592
Moon Mars,1861, 1861-Dec-28 11:34:00 UTC,3.86,42.512
Moon Mars,1862, 1862-Jan-26 02:57:00 UTC,1.972,52.423
Moon Mars,1862, 1862-Feb-23 17:54:00 UTC,0.309,62.064
Moon Mars,1862, 1862-Mar-24 09:14:00 UTC,2.742,71.215
Moon Mars,1862, 1862-Nov-03 13:51:00 UTC,6.572,145.893
Moon Mars,1862, 1862-Dec-01 02:48:00 UTC,5.02,122.147
Moon Mars,1862, 1862-Dec-29 05:31:00 UTC,3.638,104.404
Moon Mars,1863, 1863-Jan-26 16:38:00 UTC,2.122,89.875
Moon Mars,1863, 1863-Feb-24 08:26:00 UTC,0.394,77.049
Moon Mars,1863, 1863-Mar-25 02:34:00 UTC,1.429,65.301
Moon Mars,1863, 1863-Apr-22 21:34:00 UTC,3.152,54.389
Moon Mars,1863, 1863-May-21 16:38:00 UTC,4.59,44.205
Moon Mars,1863, 1863-Jun-19 11:25:00 UTC,5.6,34.627
Moon Mars,1863, 1863-Jul-18 05:49:00 UTC,6.09,25.465
Moon Mars,1863, 1863-Sep-13 18:15:00 UTC,5.358,7.926
Moon Mars,1863, 1863-Oct-12 12:58:00 UTC,4.159,4.529
Moon Mars,1863, 1863-Nov-10 08:28:00 UTC,2.483,12.624
Moon Mars,1863, 1863-Dec-09 04:46:00 UTC,0.45,22.037
Moon Mars,1864, 1864-Jan-07 01:33:00 UTC,1.745,31.355
Moon Mars,1864, 1864-Mar-04 18:37:00 UTC,5.483,47.87
Moon Mars,1864, 1864-Apr-02 14:17:00 UTC,6.42,54.7
Moon Mars,1864, 1864-May-01 09:16:00 UTC,6.468,60.871
Moon Mars,1864, 1864-Jun-27 20:55:00 UTC,4.089,73.603
Moon Mars,1864, 1864-Jul-26 12:46:00 UTC,2.146,81.678
Moon Mars,1864, 1864-Aug-24 01:51:00 UTC,0.136,92.135
Moon Mars,1864, 1864-Sep-21 09:23:00 UTC,1.679,106.551
Moon Mars,1864, 1864-Oct-19 06:00:00 UTC,3.162,127.65
Moon Mars,1864, 1864-Nov-15 09:39:00 UTC,4.191,158.324
Moon Mars,1865, 1865-Feb-04 16:12:00 UTC,5.192,110.202
Moon Mars,1865, 1865-Mar-04 17:33:00 UTC,5.927,92.661
Moon Mars,1865, 1865-Jul-25 18:35:00 UTC,4.672,35.163
Moon Mars,1865, 1865-Aug-23 13:58:00 UTC,3.023,25.561
Moon Mars,1865, 1865-Sep-21 10:11:00 UTC,1.092,16.052
Moon Mars,1865, 1865-Oct-20 07:25:00 UTC,0.954,6.832
Moon Mars,1865, 1865-Nov-18 05:56:00 UTC,2.913,3.654
Moon Mars,1865, 1865-Dec-17 05:56:00 UTC,4.549,11.66
Moon Mars,1866, 1866-Jan-15 07:15:00 UTC,5.607,19.434
Moon Mars,1866, 1866-Feb-13 09:18:00 UTC,5.869,26.433
Moon Mars,1866, 1866-Mar-14 11:11:00 UTC,5.235,32.751
Moon Mars,1866, 1866-Apr-12 11:53:00 UTC,3.788,38.707
Moon Mars,1866, 1866-May-11 10:39:00 UTC,1.794,44.628
Moon Mars,1866, 1866-Jun-09 07:04:00 UTC,0.383,50.803
Moon Mars,1866, 1866-Jul-08 00:55:00 UTC,2.392,57.554
Moon Mars,1866, 1866-Aug-05 16:05:00 UTC,3.987,65.292
Moon Mars,1866, 1866-Sep-03 04:20:00 UTC,5.065,74.592
Moon Mars,1866, 1866-Oct-01 12:57:00 UTC,5.693,86.338
Moon Mars,1866, 1866-Oct-29 16:18:00 UTC,6.12,101.891
Moon Mars,1866, 1866-Nov-26 10:54:00 UTC,6.779,123.57
Moon Mars,1867, 1867-Jun-07 08:45:00 UTC,3.678,65.834
Moon Mars,1867, 1867-Jul-05 21:01:00 UTC,1.715,54.763
Moon Mars,1867, 1867-Aug-03 12:16:00 UTC,0.334,44.59
Moon Mars,1867, 1867-Sep-01 06:08:00 UTC,2.287,35.126
Moon Mars,1867, 1867-Sep-30 02:25:00 UTC,3.944,26.324
Moon Mars,1867, 1867-Dec-26 04:08:00 UTC,5.246,4.865
Moon Mars,1868, 1868-Jan-24 07:59:00 UTC,4.121,5.966
Moon Mars,1868, 1868-Feb-22 12:29:00 UTC,2.354,11.91
Moon Mars,1868, 1868-Mar-22 16:48:00 UTC,0.25,18.256
Moon Mars,1868, 1868-Apr-20 20:08:00 UTC,1.812,24.492
Moon Mars,1868, 1868-May-19 21:48:00 UTC,3.484,30.632
Moon Mars,1868, 1868-Jun-17 21:19:00 UTC,4.539,36.932
Moon Mars,1868, 1868-Jul-16 18:20:00 UTC,4.898,43.807
Moon Mars,1868, 1868-Aug-14 12:29:00 UTC,4.624,51.751
Moon Mars,1868, 1868-Sep-12 03:21:00 UTC,3.884,61.189
Moon Mars,1868, 1868-Oct-10 14:14:00 UTC,2.92,72.579
Moon Mars,1868, 1868-Nov-07 20:15:00 UTC,2.034,86.476
Moon Mars,1868, 1868-Dec-05 19:55:00 UTC,1.576,103.987
Moon Mars,1869, 1869-Jan-02 10:40:00 UTC,1.911,127.227
Moon Mars,1869, 1869-Jan-29 13:40:00 UTC,3.084,158.769
Moon Mars,1869, 1869-Feb-25 09:16:00 UTC,3.992,164.113
